*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  18  1.124e-01  1.124e-01  2.231e-07  2.482e-07  1.000e-03  1.000e-03  1.0000  3.553e-15  0.000e+00  4.629e-10  2.482e-07  2.482e-07  5.992e-07  5.992e-07
  19  1.124e-01  1.124e-01  2.248e-08  2.501e-08  1.000e-02  1.000e-02  1.0000  3.553e-15  0.000e+00  4.642e-12  2.501e-08  2.501e-08  2.862e-08  2.862e-08
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.124e-01  1.124e-01  2.250e-09  2.503e-09  1.000e-01  1.000e-01  1.0000  3.553e-15  0.000e+00  4.653e-14  2.503e-09  2.503e-09  2.539e-09  2.539e-09
*** SOLVE (HybridShoot: 33) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  6.910e+00  9.433e+02  2.375e+02  1.061e-07  1.000e-09  1.000e-09  1.0000  1.113e+02  0.000e+00  1.262e+02 -9.918e-01 -6.910e+00 -9.312e+02 -9.371e+02
   1  4.463e+00  2.354e+02  1.171e+02  6.301e+00  1.000e-09  1.000e-09  0.5000  5.565e+01  0.000e+00  6.147e+01  2.527e+00  2.448e+00  1.212e+02  2.397e+02
   2  2.599e+00  3.441e+01  3.227e+01  2.618e+00  1.000e-09  1.000e-09  1.0000  3.707e-12  0.000e+00  3.227e+01  1.931e+00  1.864e+00  8.557e+01  8.551e+01
   3  1.387e+00  8.472e+00  1.437e+01  1.784e+00  1.000e-09  1.000e-09  1.0000  1.424e-11  0.000e+00  1.437e+01  1.216e+00  1.212e+00  1.004e+01  1.003e+01
   4  7.222e-01  2.899e+00  8.831e+00  9.668e-01  1.000e-09  1.000e-09  1.0000  2.508e-11  0.000e+00  8.831e+00  6.766e-01  6.646e-01  2.043e+00  2.031e+00
   5  4.301e-01  5.939e-01  1.329e+00  3.809e-01  1.000e-09  1.000e-09  1.0000  6.390e-11  0.000e+00  1.329e+00  2.948e-01  2.921e-01  1.219e+00  1.216e+00
   6  3.079e-01  5.023e-01  1.532e+00  1.631e-01  1.000e-09  1.000e-09  1.0000  3.134e-10  0.000e+00  1.532e+00  1.180e-01  1.221e-01  9.229e-02  9.638e-02
   7  2.562e-01  3.527e-01  1.521e+00  1.305e-01  1.000e-09  1.000e-09  0.5000  1.496e-10  0.000e+00  1.521e+00  4.798e-02  5.170e-02  4.833e-02  5.239e-02
   8  2.374e-01  2.929e-01  1.368e+00  8.146e-02  1.000e-09  1.000e-09  0.2500  1.176e-10  0.000e+00  1.368e+00  1.797e-02  1.880e-02  1.952e-02  2.500e-02
   9  2.232e-01  2.531e-01  1.476e+00  3.723e-02  1.000e-09  1.000e-09  1.0000  8.005e-11  0.000e+00  1.476e+00  1.308e-02  1.423e-02  1.089e-02  1.204e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  1.727e-01  2.493e-01  1.747e+00  6.041e-02  1.000e-09  1.000e-09  1.0000  2.824e-10  0.000e+00  1.747e+00  4.529e-02  5.054e-02  3.342e-02  3.866e-02
  11  1.397e-01  2.077e-01  2.024e+00  7.592e-02  1.000e-09  1.000e-09  0.5000  1.503e-10  0.000e+00  2.024e+00  2.926e-02  3.301e-02  2.461e-02  2.371e-02
  12  1.421e-01  1.540e-01  7.042e-01  8.520e-03  1.000e-09  1.000e-09  1.0000  1.528e-10  0.000e+00  7.042e-01 -3.964e-03 -2.459e-03  1.823e-02  1.973e-02
  13  1.287e-01  1.452e-01  4.610e-01  3.268e-02  1.000e-09  1.000e-09  0.5000  9.779e-11  0.000e+00  4.610e-01  1.258e-02  1.343e-02  1.692e-02  2.212e-02
  14  1.235e-01  1.324e-01  5.000e-01  1.281e-02  1.000e-09  1.000e-09  0.5000  5.023e-11  0.000e+00  5.000e-01  4.509e-03  5.248e-03  4.160e-03  4.551e-03
  15  1.244e-01  1.306e-01  6.882e-01  6.556e-04  1.000e-08  1.000e-08  1.0000  6.567e-12  0.000e+00  6.882e-01 -2.163e-03 -9.760e-04 -3.846e-03 -2.659e-03
  16  1.278e-01  1.282e-01  1.023e-01  2.347e-03  1.000e-07  1.000e-07  1.0000  5.151e-13  0.000e+00  1.023e-01 -3.648e-03 -3.338e-03 -1.030e-03 -7.198e-04
  17  1.306e-01  1.306e-01  2.913e-03  2.762e-03  1.000e-06  1.000e-06  1.0000  1.350e-13  0.000e+00  2.913e-03 -2.840e-03 -2.837e-03 -2.618e-03 -2.615e-03
  18  1.307e-01  1.307e-01  4.318e-05  4.876e-05  1.000e-05  1.000e-05  1.0000  6.128e-14  0.000e+00  1.626e-06 -4.882e-05 -4.881e-05 -4.556e-05 -4.556e-05
  19  1.307e-01  1.307e-01  9.839e-07  1.113e-06  1.000e-04  1.000e-04  1.0000  4.530e-14  0.000e+00  1.680e-08  1.112e-06  1.112e-06  2.685e-06  2.685e-06
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.307e-01  1.307e-01  1.001e-07  1.132e-07  1.000e-03  1.000e-03  1.0000  1.954e-14  0.000e+00  1.682e-10  1.131e-07  1.131e-07  1.294e-07  1.294e-07
  21  1.307e-01  1.307e-01  1.004e-08  1.136e-08  1.000e-02  1.000e-02  1.0000  2.665e-14  0.000e+00  1.684e-12  1.136e-08  1.136e-08  1.152e-08  1.152e-08
Target state: [1. 0. 1. 0. 0. 0.]
Terminal state: [ 1. -0.  1.  0. -0.  0.]
