*** SOLVE walking (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  2.263e+04  2.263e+04  2.233e-03  1.011e+02  1.000e-09  1.000e-09  0.2500  6.505e-19  0.000e+00  0.000e+00  2.211e+01  3.135e+00  2.211e+01  3.135e+00
  21  2.260e+04  2.260e+04  1.148e-03  5.191e+01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  2.595e+01  2.551e+01  2.595e+01  2.551e+01
  22  2.260e+04  2.260e+04  1.678e-05  7.585e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  3.792e-01  2.593e-01  3.792e-01  2.593e-01
  23  2.260e+04  2.260e+04  4.941e-06  2.234e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  1.117e-01  2.636e-02  1.117e-01  2.636e-02
  24  2.260e+04  2.260e+04  3.362e-06  1.520e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  7.600e-02  1.129e-02  7.600e-02  1.129e-02
  25  2.260e+04  2.260e+04  2.563e-06  1.159e-01  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  5.795e-02  5.981e-03  5.795e-02  5.981e-03
  26  2.260e+04  2.260e+04  2.109e-06  9.534e-02  1.000e-09  1.000e-09  0.5000  0.000e+00  0.000e+00  0.000e+00  3.575e-02  2.472e-02  3.575e-02  2.472e-02
  27  2.260e+04  2.260e+04  8.952e-09  4.048e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  0.000e+00  2.024e-04  7.298e-05  2.024e-04  7.298e-05
*** SOLVE jumping (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  5.217e+06  1.499e+07  1.728e+00  1.814e+07  1.000e-09  1.000e-09  0.2500  1.695e+00  0.000e+00  0.000e+00  3.964e+06  3.852e+06  4.739e+06  6.951e+06
   1  3.202e+06  9.724e+06  1.603e+00  1.041e+07  1.000e-09  1.000e-09  0.2500  1.507e+00  0.000e+00  0.000e+00  2.273e+06  2.015e+06  2.476e+06  2.827e+06
   2  9.093e+05  8.969e+06  3.446e+00  6.352e+06  1.000e-09  1.000e-09  0.5000  2.713e+00  0.000e+00  0.000e+00  2.371e+06  2.293e+06  5.796e+05 -1.290e+06
   3  1.039e+05  4.190e+06  8.278e+00  1.747e+06  1.000e-09  1.000e-09  1.0000  2.751e+00  0.000e+00  0.000e+00  8.598e+05  8.055e+05  8.033e+05  7.490e+05
   4  4.902e+04  1.052e+06  1.617e+00  1.562e+05  1.000e-09  1.000e-09  0.5000  1.350e+00  0.000e+00  0.000e+00  5.885e+04  5.485e+04  5.792e+05  1.095e+06
   5  3.941e+04  4.899e+05  1.213e+00  4.472e+04  1.000e-09  1.000e-09  0.2500  1.213e+00  0.000e+00  0.000e+00  9.686e+03  9.610e+03  2.239e+04  6.041e+04
   6  2.941e+04  2.701e+05  1.296e+00  2.761e+04  1.000e-09  1.000e-09  0.5000  1.296e+00  0.000e+00  0.000e+00  1.010e+04  9.997e+03  2.384e+03 -5.429e+03
   7  2.682e+04  9.259e+04  7.083e-01  1.027e+04  1.000e-09  1.000e-09  1.0000  7.083e-01  0.000e+00  0.000e+00  4.903e+03  2.584e+03  5.948e+04  5.716e+04
