*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  8.784e+01  1.192e+02  2.548e-01  4.523e+01  1.000e-09  1.000e-09  0.1250  1.191e-01  0.000e+00  0.000e+00  5.300e+00 -1.258e-01  5.806e+00  3.916e+00
  41  8.778e+01  1.199e+02  2.571e-01  4.561e+01  1.000e-09  1.000e-09  0.0156  1.172e-01  0.000e+00  0.000e+00  7.072e-01  6.080e-02  7.150e-01  5.643e-01
  42  7.815e+01  1.045e+02  2.917e-01  4.613e+01  1.000e-09  1.000e-09  0.2500  9.377e-02  0.000e+00  0.000e+00  1.009e+01  9.627e+00  1.174e+01  1.623e+01
  43  7.836e+01  9.736e+01  1.702e-01  2.699e+01  1.000e-09  1.000e-09  0.0156  9.233e-02  0.000e+00  0.000e+00  4.184e-01 -2.044e-01  4.230e-01  9.230e-02
  44  7.954e+01  9.551e+01  1.698e-01  2.732e+01  1.000e-09  1.000e-09  0.2500  7.546e-02  0.000e+00  0.000e+00  5.978e+00 -1.186e+00  6.871e+00  2.384e+00
  45  7.955e+01  1.008e+02  1.858e-01  2.990e+01  1.000e-09  1.000e-09  0.0078  7.488e-02  0.000e+00  0.000e+00  2.327e-01 -2.035e-03  2.340e-01  1.632e-01
  46  7.398e+01  9.165e+01  1.985e-01  2.974e+01  1.000e-09  1.000e-09  0.2500  6.222e-02  0.000e+00  0.000e+00  6.506e+00  5.565e+00  7.405e+00  9.159e+00
  47  7.421e+01  8.542e+01  1.241e-01  1.865e+01  1.000e-09  1.000e-09  0.2500  5.231e-02  0.000e+00  0.000e+00  4.080e+00 -2.242e-01  4.611e+00  1.899e+00
  48  7.427e+01  8.788e+01  1.285e-01  1.932e+01  1.000e-09  1.000e-09  0.0156  5.152e-02  0.000e+00  0.000e+00  2.996e-01 -6.546e-02  3.029e-01  1.451e-01
  49  6.511e+01  8.619e+01  1.470e-01  1.942e+01  1.000e-09  1.000e-09  1.0000  7.821e-02  0.000e+00  0.000e+00  9.718e+00  9.160e+00  2.524e+00  1.966e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  6.512e+01  7.564e+01  7.806e-02  2.405e+00  1.000e-09  1.000e-09  0.0020  7.806e-02  0.000e+00  0.000e+00  4.692e-03 -9.608e-03  4.732e-03  1.096e-02
  51  6.513e+01  7.038e+01  7.791e-02  1.968e+00  1.000e-09  1.000e-09  0.0020  7.791e-02  0.000e+00  0.000e+00  3.841e-03 -8.084e-03  3.861e-03  2.178e-03
  52  6.512e+01  6.771e+01  7.670e-02  1.875e+00  1.000e-09  1.000e-09  0.0156  7.670e-02  0.000e+00  0.000e+00  2.908e-02  4.671e-03  2.971e-02  4.537e-02
  53  6.512e+01  6.647e+01  7.640e-02  1.862e+00  1.000e-09  1.000e-09  0.0039  7.640e-02  0.000e+00  0.000e+00  7.258e-03  7.473e-04  7.278e-03  6.024e-03
  54  6.508e+01  6.626e+01  6.745e-02  1.847e+00  1.000e-09  1.000e-09  0.1250  6.745e-02  0.000e+00  0.000e+00  2.167e-01  4.492e-02  2.364e-01  2.021e-01
  55  6.508e+01  6.638e+01  6.719e-02  1.798e+00  1.000e-09  1.000e-09  0.0039  6.719e-02  0.000e+00  0.000e+00  7.010e-03  7.763e-04  7.030e-03  5.863e-03
  56  6.462e+01  6.559e+01  5.081e-02  1.774e+00  1.000e-09  1.000e-09  0.5000  5.081e-02  0.000e+00  0.000e+00  6.690e-01  4.589e-01  8.261e-01  7.730e-01
  57  6.462e+01  6.559e+01  5.081e-02  1.180e+00  1.000e-09  1.000e-09  0.0020  5.081e-02  0.000e+00  0.000e+00  2.302e-03 -2.187e-02  2.306e-03 -2.019e-02
  58  6.462e+01  6.559e+01  5.081e-02  1.179e+00  1.000e-08  1.000e-08  0.0020  5.081e-02  0.000e+00  0.000e+00  2.301e-03 -2.173e-02  2.304e-03 -2.006e-02
  59  6.462e+01  6.559e+01  5.081e-02  1.171e+00  1.000e-07  1.000e-07  0.0020  5.081e-02  0.000e+00  0.000e+00  2.285e-03 -2.044e-02  2.289e-03 -1.876e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  60  6.462e+01  6.559e+01  5.081e-02  1.109e+00  1.000e-06  1.000e-06  0.0020  5.081e-02  0.000e+00  0.000e+00  2.163e-03 -1.161e-02  2.166e-03 -9.954e-03
  61  6.462e+01  6.535e+01  5.061e-02  9.196e-01  1.000e-05  1.000e-05  0.0039  5.061e-02  0.000e+00  0.000e+00  3.586e-03 -2.528e-03  3.597e-03  3.345e-04
  62  6.465e+01  6.528e+01  4.744e-02  8.663e-01  1.000e-05  1.000e-05  0.0625  4.744e-02  0.000e+00  0.000e+00  5.258e-02 -3.204e-02  5.519e-02  9.706e-03
  63  6.461e+01  6.528e+01  4.446e-02  9.367e-01  1.000e-05  1.000e-05  0.0625  4.446e-02  0.000e+00  0.000e+00  5.683e-02  4.502e-02  5.962e-02  8.968e-02
  64  6.417e+01  6.458e+01  2.826e-02  8.546e-01  1.000e-05  1.000e-05  1.0000  2.826e-02  0.000e+00  0.000e+00  4.555e-01  4.415e-01  6.925e-01  6.785e-01
  65  6.417e+01  6.458e+01  2.826e-02  5.489e-01  2.000e-06  2.000e-06  0.0020  2.826e-02  0.000e+00  0.000e+00  1.071e-03 -7.232e-03  1.073e-03 -6.232e-03
  66  6.417e+01  6.442e+01  2.815e-02  1.970e-01  2.000e-05  2.000e-05  0.0039  2.815e-02  0.000e+00  0.000e+00  7.690e-04 -1.412e-04  7.729e-04  8.583e-04
  67  6.417e+01  6.433e+01  2.810e-02  1.402e-01  2.000e-05  2.000e-05  0.0020  2.810e-02  0.000e+00  0.000e+00  2.738e-04 -1.792e-04  2.744e-04  1.321e-04
  68  6.417e+01  6.428e+01  2.799e-02  1.010e-01  2.000e-05  2.000e-05  0.0039  2.799e-02  0.000e+00  0.000e+00  3.942e-04 -1.535e-04  3.959e-04  2.779e-04
  69  6.417e+01  6.427e+01  2.777e-02  9.108e-02  2.000e-05  2.000e-05  0.0078  2.777e-02  0.000e+00  0.000e+00  7.102e-04 -3.518e-04  7.162e-04  4.147e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  70  6.418e+01  6.426e+01  2.440e-02  8.686e-02  2.000e-05  2.000e-05  0.1250  2.440e-02  0.000e+00  0.000e+00  1.051e-02 -8.950e-03  1.191e-02  2.229e-03
  71  6.411e+01  6.417e+01  1.239e-02  1.153e-01  2.000e-05  2.000e-05  1.0000  1.239e-02  0.000e+00  0.000e+00  7.712e-02  6.401e-02  1.314e-01  1.182e-01
  72  6.411e+01  6.417e+01  1.239e-02  3.053e-01  4.000e-06  4.000e-06  0.0020  1.239e-02  0.000e+00  0.000e+00  5.959e-04 -1.174e-02  5.971e-04 -1.114e-02
  73  6.411e+01  6.427e+01  1.237e-02  9.513e-02  4.000e-05  4.000e-05  0.0020  1.237e-02  0.000e+00  0.000e+00  1.857e-04 -1.331e-04  1.863e-04  1.681e-04
  74  6.411e+01  6.419e+01  1.217e-02  5.555e-02  4.000e-05  4.000e-05  0.0156  1.217e-02  0.000e+00  0.000e+00  8.638e-04 -6.924e-04  8.825e-04  5.054e-04
  75  6.408e+01  6.410e+01  4.962e-03  5.517e-02  4.000e-05  4.000e-05  1.0000  4.962e-03  0.000e+00  0.000e+00  3.745e-02  3.559e-02  6.915e-02  6.729e-02
  76  6.408e+01  6.410e+01  4.923e-03  1.456e-02  4.000e-04  4.000e-04  0.0078  4.923e-03  0.000e+00  0.000e+00  1.136e-04 -4.171e-05  1.147e-04  9.480e-05
  77  6.408e+01  6.409e+01  4.309e-03  9.085e-03  4.000e-04  4.000e-04  0.1250  4.309e-03  0.000e+00  0.000e+00  1.103e-03 -5.220e-04  1.260e-03  7.280e-04
  78  6.409e+01  6.409e+01  1.805e-04  1.505e-02  4.000e-04  4.000e-04  1.0000  1.172e-04  0.000e+00  0.000e+00  1.175e-02 -1.308e-02  2.808e-02  3.251e-03
  79  6.407e+01  6.407e+01  4.019e-04  5.075e-02  4.000e-03  4.000e-03  1.0000  3.447e-06  0.000e+00  0.000e+00  2.615e-02  2.418e-02  6.241e-02  6.044e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  80  6.407e+01  6.407e+01  3.439e-05  3.824e-03  4.000e-02  4.000e-02  1.0000  2.965e-07  0.000e+00  0.000e+00  2.238e-03  2.238e-03  5.160e-03  5.160e-03
  81  6.407e+01  6.407e+01  7.661e-07  5.720e-05  4.000e-01  4.000e-01  1.0000  1.421e-09  0.000e+00  0.000e+00  4.985e-05  4.989e-05  1.867e-04  1.867e-04
  82  6.407e+01  6.407e+01  6.279e-08  4.147e-06  4.000e+00  4.000e+00  1.0000  1.331e-11  0.000e+00  0.000e+00  4.085e-06  4.085e-06  4.738e-06  4.738e-06
  83  6.407e+01  6.407e+01  6.157e-09  4.012e-07  4.000e+01  4.000e+01  1.0000  1.321e-13  0.000e+00  0.000e+00  4.006e-07  4.006e-07  4.067e-07  4.067e-07
