*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  14  6.784e+03  6.799e+03  5.169e-03  2.432e+01  1.000e-09  1.000e-09  1.0000  5.169e-03  0.000e+00  3.228e-11  1.246e+01  1.182e+01  4.265e+01  4.201e+01
  15  6.783e+03  6.784e+03  4.779e-04  3.182e+00  1.000e-09  1.000e-09  1.0000  4.779e-04  0.000e+00  2.854e-13  1.626e+00  8.932e-01  8.618e+00  7.885e+00
  16  6.783e+03  6.783e+03  8.774e-05  1.106e+00  1.000e-09  1.000e-09  1.0000  8.774e-05  0.000e+00  1.336e-13  5.536e-01  5.027e-01  1.199e+00  1.148e+00
  17  6.783e+03  6.783e+03  5.537e-06  7.453e-02  1.000e-09  1.000e-09  1.0000  1.444e-06  0.000e+00  8.198e-13  3.756e-02  3.755e-02  1.090e-01  1.089e-01
  18  6.783e+03  6.783e+03  2.198e-09  1.507e-05  1.000e-09  1.000e-09  1.0000  8.330e-10  0.000e+00  3.242e-13  1.491e-05  1.491e-05  6.118e-04  6.118e-04
*** SOLVE (HybridShoot: 10) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.425e+03  1.487e+03  3.293e+00  9.420e+00  1.000e-09  1.000e-09  0.2500  2.231e-01  0.000e+00  7.595e-02 -2.918e+02 -1.406e+03 -3.021e+02 -1.447e+03
   1  1.423e+03  1.453e+03  1.598e+00  5.376e+02  1.000e-09  1.000e-09  0.0312  2.166e-01  0.000e+00  7.358e-02  1.405e+01  2.017e+00  1.408e+01  2.937e+00
   2  1.421e+03  1.436e+03  1.876e+00  2.710e+02  1.000e-09  1.000e-09  0.0156  2.133e-01  0.000e+00  7.243e-02  3.517e+00  1.709e+00  3.521e+00  1.938e+00
   3  1.421e+03  1.428e+03  1.989e+00  1.405e+02  1.000e-09  1.000e-09  0.0078  2.117e-01  0.000e+00  7.186e-02  9.168e-01  4.660e-01  9.172e-01  5.231e-01
   4  1.430e+03  1.434e+03  2.087e+00  5.384e+01  1.000e-09  1.000e-09  0.0312  2.054e-01  0.000e+00  6.962e-02 -1.287e+00 -9.148e+00 -1.283e+00 -9.038e+00
   5  1.808e+03  1.809e+03  1.779e+00  1.798e+02  1.000e-09  1.000e-09  0.1250  1.846e-01  0.000e+00  6.097e-02 -6.994e+01 -3.774e+02 -6.991e+01 -3.772e+02
   6  2.266e+03  2.266e+03  1.362e+00  2.915e+02  1.000e-09  1.000e-09  0.1250  1.642e-01  0.000e+00  5.338e-02 -8.012e+01 -4.580e+02 -8.011e+01 -4.579e+02
   7  8.939e+03  8.940e+03  4.471e-01  8.402e+02  1.000e-09  1.000e-09  0.5000  1.112e-01  0.000e+00  2.708e-02 -1.209e+03 -6.674e+03 -1.209e+03 -6.674e+03
   8  8.456e+03  1.266e+04  3.987e-01  9.912e+03  1.000e-09  1.000e-09  0.1250  9.703e-02  0.000e+00  2.370e-02  1.137e+03  4.832e+02  1.213e+03  1.096e+03
   9  7.994e+03  1.099e+04  3.008e-01  7.939e+03  1.000e-09  1.000e-09  0.1250  8.458e-02  0.000e+00  2.074e-02  9.059e+02  4.618e+02  9.607e+02  9.003e+02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  6.979e+03  7.751e+03  1.609e-01  5.562e+03  1.000e-09  1.000e-09  0.5000  4.023e-02  0.000e+00  1.043e-02  1.671e+03  1.015e+03  2.087e+03  1.848e+03
  11  6.864e+03  7.394e+03  5.778e-02  2.369e+03  1.000e-09  1.000e-09  0.0625  3.769e-02  0.000e+00  9.776e-03  1.403e+02  1.155e+02  1.426e+02  1.512e+02
  12  6.842e+03  7.074e+03  4.142e-02  1.796e+03  1.000e-09  1.000e-09  0.1250  3.287e-02  0.000e+00  8.554e-03  1.985e+02  2.165e+01  2.027e+02  5.541e+01
  13  6.743e+03  6.845e+03  3.620e-02  1.334e+03  1.000e-09  1.000e-09  0.1250  2.872e-02  0.000e+00  7.486e-03  1.455e+02  9.861e+01  1.473e+02  1.132e+02
  14  6.641e+03  6.685e+03  3.161e-02  1.095e+03  1.000e-09  1.000e-09  0.1250  2.506e-02  0.000e+00  6.551e-03  1.190e+02  1.021e+02  1.198e+02  1.086e+02
  15  7.827e+03  7.833e+03  2.935e-02  6.169e+02  1.000e-09  1.000e-09  1.0000  9.027e-03  0.000e+00  2.547e-05 -2.298e+02 -1.185e+03 -2.140e+02 -1.170e+03
  16  7.376e+03  8.071e+03  1.308e-01  1.932e+03  1.000e-09  1.000e-09  0.5000  4.549e-03  0.000e+00  1.274e-05  7.243e+02  4.507e+02  1.066e+03  1.135e+03
  17  6.960e+03  7.624e+03  7.959e-02  1.108e+03  1.000e-09  1.000e-09  0.5000  3.819e-03  0.000e+00  6.371e-06  4.155e+02  4.160e+02  4.794e+02  5.438e+02
  18  6.965e+03  7.178e+03  2.355e-02  3.281e+02  1.000e-09  1.000e-09  0.5000  2.457e-03  0.000e+00  3.186e-06  1.230e+02 -5.171e+00  1.823e+02  1.133e+02
  19  6.804e+03  6.865e+03  2.502e-02  3.403e+02  1.000e-09  1.000e-09  1.0000  6.171e-04  0.000e+00  5.486e-10  1.703e+02  1.606e+02  3.525e+02  3.428e+02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  6.784e+03  6.801e+03  3.076e-03  4.157e+01  1.000e-09  1.000e-09  1.0000  3.416e-04  0.000e+00  8.588e-12  2.087e+01  2.010e+01  3.449e+01  3.371e+01
