*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  42  1.263e+02  1.719e+02  1.553e+02  5.989e+01  1.000e-09  1.000e-09  0.0156  2.295e-03  0.000e+00  1.553e+02  9.286e-01  5.399e-01  9.398e-01  1.258e+00
  43  1.257e+02  1.672e+02  1.505e+02  5.888e+01  1.000e-09  1.000e-09  0.0312  2.241e-03  0.000e+00  1.505e+02  1.812e+00  5.235e-01  1.853e+00  1.838e+00
  44  1.250e+02  1.667e+02  1.482e+02  5.817e+01  1.000e-09  1.000e-09  0.0156  2.213e-03  0.000e+00  1.482e+02  9.019e-01  6.959e-01  9.121e-01  1.351e+00
  45  1.238e+02  1.637e+02  1.436e+02  5.650e+01  1.000e-09  1.000e-09  0.0312  2.162e-03  0.000e+00  1.436e+02  1.739e+00  1.189e+00  1.778e+00  2.454e+00
  46  1.239e+02  1.611e+02  1.349e+02  5.459e+01  1.000e-09  1.000e-09  0.0625  2.073e-03  0.000e+00  1.349e+02  3.307e+00 -1.744e-02  3.458e+00  2.399e+00
  47  1.213e+02  1.590e+02  1.268e+02  5.528e+01  1.000e-09  1.000e-09  0.0625  1.986e-03  0.000e+00  1.268e+02  3.349e+00  2.608e+00  3.500e+00  5.035e+00
  48  1.182e+02  1.534e+02  1.191e+02  5.159e+01  1.000e-09  1.000e-09  0.0625  1.900e-03  0.000e+00  1.191e+02  3.125e+00  3.061e+00  3.267e+00  5.334e+00
  49  1.179e+02  1.511e+02  1.172e+02  4.632e+01  1.000e-09  1.000e-09  0.0156  1.876e-03  0.000e+00  1.172e+02  7.182e-01  2.809e-01  7.264e-01  8.038e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  1.178e+02  1.501e+02  1.136e+02  4.583e+01  1.000e-09  1.000e-09  0.0312  1.830e-03  0.000e+00  1.136e+02  1.410e+00  1.562e-01  1.442e+00  1.185e+00
