*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  67  1.041e-01  1.045e-01  7.398e-02  2.380e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  7.398e-02 -1.257e-04 -9.334e-05  6.974e-05  1.021e-04
  68  1.035e-01  1.045e-01  8.367e-02  1.417e-03  1.000e-09  1.000e-09  0.5000  1.813e-17  0.000e+00  8.367e-02  5.115e-04  5.753e-04  4.527e-04  4.577e-04
  69  1.036e-01  1.039e-01  5.843e-02  2.133e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  5.843e-02 -8.953e-05 -7.386e-05  6.375e-05  7.942e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  70  1.031e-01  1.040e-01  6.605e-02  1.241e-03  1.000e-08  1.000e-08  0.5000  1.415e-17  0.000e+00  6.605e-02  4.510e-04  5.016e-04  3.985e-04  3.966e-04
  71  1.031e-01  1.034e-01  4.578e-02  2.360e-04  2.000e-09  2.000e-09  1.0000  0.000e+00  0.000e+00  4.578e-02 -4.042e-05 -4.431e-05  9.919e-05  9.530e-05
  72  1.027e-01  1.036e-01  5.487e-02  1.161e-03  2.000e-08  2.000e-08  0.5000  3.105e-17  0.000e+00  5.487e-02  4.267e-04  4.694e-04  3.493e-04  3.147e-04
  73  1.027e-01  1.030e-01  3.578e-02  2.748e-04  4.000e-09  4.000e-09  1.0000  0.000e+00  0.000e+00  3.578e-02  7.919e-06 -1.754e-05  1.705e-04  1.451e-04
  74  1.022e-01  1.033e-01  4.599e-02  1.158e-03  1.000e-09  1.000e-09  0.5000  2.105e-17  0.000e+00  4.599e-02  4.315e-04  4.667e-04  3.158e-04  2.353e-04
  75  1.022e-01  1.025e-01  3.113e-02  3.420e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  3.113e-02  6.733e-05  2.446e-05  2.356e-04  1.928e-04
  76  1.017e-01  1.028e-01  4.027e-02  1.179e-03  1.000e-09  1.000e-09  0.5000  2.670e-17  0.000e+00  4.027e-02  4.443e-04  4.753e-04  3.188e-04  2.244e-04
  77  1.017e-01  1.021e-01  2.903e-02  3.836e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.903e-02  1.073e-04  5.614e-05  2.616e-04  2.104e-04
  78  1.012e-01  1.022e-01  3.615e-02  1.130e-03  1.000e-09  1.000e-09  0.5000  2.213e-17  0.000e+00  3.615e-02  4.283e-04  4.570e-04  3.262e-04  2.527e-04
  79  1.011e-01  1.015e-01  2.419e-02  3.434e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  2.419e-02  9.693e-05  5.007e-05  2.687e-04  2.218e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  80  1.008e-01  1.017e-01  3.351e-02  9.527e-04  1.000e-09  1.000e-09  0.5000  2.021e-17  0.000e+00  3.351e-02  3.596e-04  3.876e-04  2.259e-04  1.202e-04
  81  1.008e-01  1.010e-01  1.833e-02  2.235e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.833e-02  3.484e-05 -2.722e-06  2.526e-04  2.150e-04
  82  1.005e-01  1.013e-01  2.987e-02  7.404e-04  1.000e-09  1.000e-09  0.5000  1.385e-17  0.000e+00  2.987e-02  2.759e-04  3.017e-04  1.125e-04 -2.509e-05
  83  1.005e-01  1.007e-01  1.556e-02  1.245e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.556e-02 -1.571e-05 -4.756e-05  1.869e-04  1.551e-04
  84  1.003e-01  1.009e-01  2.573e-02  5.980e-04  1.000e-09  1.000e-09  0.5000  1.620e-17  0.000e+00  2.573e-02  2.207e-04  2.431e-04  8.773e-05 -2.275e-05
  85  1.003e-01  1.005e-01  1.231e-02  8.374e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.231e-02 -3.098e-05 -6.041e-05  1.445e-04  1.151e-04
  86  1.001e-01  1.007e-01  2.200e-02  5.208e-04  1.000e-09  1.000e-09  0.5000  1.918e-17  0.000e+00  2.200e-02  1.918e-04  2.114e-04  5.321e-05 -6.578e-05
  87  1.002e-01  1.003e-01  9.873e-03  7.647e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  9.873e-03 -2.666e-05 -5.567e-05  1.467e-04  1.177e-04
  88  9.997e-02  1.006e-01  1.917e-02  4.840e-04  1.000e-09  1.000e-09  0.5000  1.752e-17  0.000e+00  1.917e-02  1.788e-04  1.962e-04  2.328e-05 -1.149e-04
  89  1.000e-01  1.002e-01  8.701e-03  8.523e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  8.701e-03 -1.460e-05 -4.498e-05  1.606e-04  1.302e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  90  9.983e-02  1.005e-01  1.698e-02  4.761e-04  1.000e-09  1.000e-09  0.5000  2.332e-17  0.000e+00  1.698e-02  1.771e-04  1.928e-04  1.917e-05 -1.231e-04
  91  9.986e-02  1.000e-01  8.778e-03  1.050e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  8.778e-03  2.208e-06 -3.106e-05  1.587e-04  1.254e-04
  92  9.966e-02  1.003e-01  1.520e-02  4.916e-04  1.000e-09  1.000e-09  0.5000  1.345e-17  0.000e+00  1.520e-02  1.845e-04  1.988e-04  5.579e-05 -5.855e-05
  93  9.967e-02  9.986e-02  9.287e-03  1.342e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  9.287e-03  2.325e-05 -1.387e-05  1.417e-04  1.046e-04
  94  9.946e-02  1.000e-01  1.372e-02  5.241e-04  1.000e-09  1.000e-09  0.5000  1.595e-17  0.000e+00  1.372e-02  1.985e-04  2.118e-04  1.065e-04  2.789e-05
  95  9.945e-02  9.966e-02  9.955e-03  1.683e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  9.955e-03  4.634e-05  5.800e-06  1.244e-04  8.391e-05
  96  9.923e-02  9.976e-02  1.261e-02  5.588e-04  1.000e-08  1.000e-08  0.5000  1.550e-17  0.000e+00  1.261e-02  2.132e-04  2.261e-04  1.573e-04  1.142e-04
