*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  3.305e+01  3.306e+01  1.133e+00  3.179e-02  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.133e+00  1.102e-02  8.629e-03  3.386e-02  3.147e-02
  41  3.304e+01  3.305e+01  1.308e+00  1.694e-02  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.308e+00  5.802e-03  7.812e-03  4.521e-03  6.532e-03
  42  3.304e+01  3.305e+01  1.758e+00  7.176e-03  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.758e+00 -2.080e-03 -3.405e-03 -3.727e-03 -5.052e-03
  43  3.304e+01  3.304e+01  1.956e+00  1.673e-02  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.956e+00  3.651e-03  4.125e-03  3.064e-03  3.538e-03
  44  3.304e+01  3.304e+01  1.595e+00  1.256e-02  1.000e-09  1.000e-09  0.5000  1.815e-17  0.000e+00  1.595e+00  3.127e-03  2.302e-03  3.395e-03  2.837e-03
  45  3.305e+01  3.305e+01  4.646e-02  1.071e-02  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  4.646e-02 -1.165e-02 -1.161e-02 -1.050e-02 -1.046e-02
  46  3.305e+01  3.305e+01  6.936e-02  1.517e-03  1.000e-09  1.000e-09  0.5000  2.293e-17  0.000e+00  6.936e-02  5.384e-04  5.700e-04  3.142e-04  1.217e-04
  47  3.305e+01  3.305e+01  1.147e-03  3.931e-04  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.147e-03 -4.467e-04 -4.431e-04  2.211e-04  2.247e-04
  48  3.305e+01  3.305e+01  5.842e-04  4.232e-05  1.000e-09  1.000e-09  0.5000  1.370e-17  0.000e+00  5.842e-04  1.675e-05  1.727e-05  2.539e-05  3.456e-05
  49  3.305e+01  3.305e+01  3.273e-05  2.266e-06  1.000e-08  1.000e-08  1.0000  0.000e+00  0.000e+00  3.273e-05  1.075e-06  1.164e-06  9.544e-06  9.633e-06
*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  2.016e+03  2.025e+03  2.607e+03  1.054e+00  1.000e-09  1.000e-09  0.0078  4.786e-01  0.000e+00  1.195e+03 -3.210e+02 -2.016e+03 -3.211e+02 -2.025e+03
   1  7.100e+02  1.005e+04  1.203e+03  2.835e+03  1.000e-09  1.000e-09  0.1250  1.624e+02  0.000e+00  1.040e+03  4.116e+02  1.306e+03  4.041e+02  1.246e+03
   2  3.158e+02  3.633e+03  8.544e+02  1.258e+03  1.000e-09  1.000e-09  0.2500  2.129e+02  0.000e+00  6.415e+02  3.153e+02  3.942e+02  6.535e+02  1.747e+03
   3  2.176e+02  1.507e+03  6.643e+02  5.487e+02  1.000e-09  1.000e-09  0.2500  1.598e+02  0.000e+00  5.045e+02  1.403e+02  9.820e+01  2.326e+02  4.673e+02
   4  1.839e+02  6.462e+02  4.763e+02  2.369e+02  1.000e-09  1.000e-09  0.5000  1.763e+02  0.000e+00  3.000e+02  1.043e+02  3.376e+01  1.955e+02  2.162e+02
   5  1.422e+02  2.376e+02  1.966e+02  1.306e+02  1.000e-09  1.000e-09  1.0000  1.006e+02  0.000e+00  9.595e+01  5.302e+01  4.170e+01  1.888e+02  1.775e+02
   6  1.241e+02  1.533e+02  1.201e+02  7.599e+01  1.000e-09  1.000e-09  0.5000  4.637e+01  0.000e+00  7.373e+01  2.057e+01  1.801e+01  2.985e+01  3.657e+01
   7  1.400e+02  1.550e+02  1.241e+02  8.163e+00  1.000e-09  1.000e-09  1.0000  3.075e+00  0.000e+00  1.211e+02 -1.195e+01 -1.584e+01 -1.244e+01 -1.633e+01
   8  9.631e+01  1.591e+02  1.390e+02  8.910e+01  1.000e-09  1.000e-09  1.0000  1.050e+02  0.000e+00  3.400e+01  3.927e+01  4.367e+01  3.255e+01  3.695e+01
   9  8.705e+01  1.002e+02  5.801e+01  1.617e+01  1.000e-09  1.000e-09  1.0000  2.809e+01  0.000e+00  2.992e+01  7.247e+00  9.267e+00  2.555e+01  2.757e+01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  8.649e+01  9.152e+01  4.445e+01  2.942e+00  1.000e-09  1.000e-09  0.5000  1.995e+01  0.000e+00  2.450e+01  6.164e-01  5.521e-01  1.382e+00  2.084e+00
  11  8.782e+01  9.045e+01  4.667e+01  5.671e-01  1.000e-09  1.000e-09  1.0000  3.234e+00  0.000e+00  4.344e+01 -9.555e-01 -1.321e+00 -1.081e+00 -1.447e+00
  12  8.645e+01  8.888e+01  4.442e+01  3.433e+00  1.000e-09  1.000e-09  1.0000  6.769e+00  0.000e+00  3.765e+01  1.787e+00  1.366e+00  1.910e+00  1.490e+00
  13  8.529e+01  8.600e+01  2.303e+01  2.153e+00  1.000e-09  1.000e-09  1.0000  7.525e+00  0.000e+00  1.550e+01  9.589e-01  1.161e+00  1.619e+00  1.821e+00
  14  8.475e+01  8.516e+01  1.126e+01  1.455e+00  1.000e-09  1.000e-09  0.5000  4.562e+00  0.000e+00  6.694e+00  5.078e-01  5.343e-01  7.184e-01  9.554e-01
  15  8.469e+01  8.495e+01  1.414e+01  3.329e-01  1.000e-09  1.000e-09  1.0000  2.253e+00  0.000e+00  1.189e+01  2.483e-04  6.185e-02 -5.137e-02  1.023e-02
  16  8.448e+01  8.491e+01  1.846e+01  4.988e-01  1.000e-09  1.000e-09  1.0000  3.283e+00  0.000e+00  1.517e+01  2.326e-01  2.149e-01  1.312e-01  1.135e-01
  17  8.393e+01  8.458e+01  1.535e+01  1.166e+00  1.000e-09  1.000e-09  1.0000  9.392e+00  0.000e+00  5.953e+00  5.427e-01  5.473e-01  6.733e-01  6.779e-01
  18  8.348e+01  8.409e+01  1.115e+01  1.478e+00  1.000e-09  1.000e-09  0.5000  4.890e+00  0.000e+00  6.265e+00  5.170e-01  4.545e-01  6.320e-01  6.846e-01
  19  8.369e+01  8.387e+01  6.511e+00  4.449e-02  1.000e-09  1.000e-09  1.0000  1.358e+00  0.000e+00  5.153e+00 -1.949e-01 -2.187e-01 -6.740e-02 -9.124e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  8.351e+01  8.378e+01  4.087e+00  6.359e-01  1.000e-09  1.000e-09  0.5000  9.800e-01  0.000e+00  3.107e+00  2.350e-01  1.893e-01  3.159e-01  3.510e-01
  21  8.342e+01  8.355e+01  3.805e+00  2.675e-01  1.000e-09  1.000e-09  0.5000  5.324e-01  0.000e+00  3.272e+00  9.159e-02  8.494e-02  9.647e-02  9.470e-02
  22  8.339e+01  8.346e+01  4.105e+00  1.267e-01  1.000e-09  1.000e-09  1.0000  1.678e-01  0.000e+00  3.937e+00  3.262e-02  2.806e-02  2.742e-02  2.287e-02
  23  8.339e+01  8.339e+01  2.458e-01  1.777e-02  1.000e-09  1.000e-09  1.0000  2.832e-02  0.000e+00  2.175e-01  9.012e-03  7.298e-03  4.236e-02  4.064e-02
  24  8.338e+01  8.338e+01  1.651e-01  9.614e-03  1.000e-09  1.000e-09  1.0000  2.934e-02  0.000e+00  1.358e-01  5.066e-03  5.238e-03  7.441e-03  7.614e-03
  25  8.338e+01  8.338e+01  1.777e-01  1.291e-02  1.000e-09  1.000e-09  0.5000  2.735e-02  0.000e+00  1.503e-01  4.181e-03  4.154e-03  3.974e-03  3.740e-03
  26  8.338e+01  8.338e+01  2.951e-02  4.418e-03  1.000e-09  1.000e-09  1.0000  3.814e-03  0.000e+00  2.570e-02 -5.331e-03 -5.268e-03 -2.887e-03 -2.823e-03
  27  8.338e+01  8.338e+01  2.971e-02  2.541e-03  1.000e-09  1.000e-09  0.5000  2.795e-03  0.000e+00  2.692e-02  8.749e-04  8.930e-04  8.702e-04  8.836e-04
  28  8.338e+01  8.338e+01  2.236e-02  2.783e-04  1.000e-09  1.000e-09  1.0000  9.541e-04  0.000e+00  2.141e-02 -5.714e-04 -5.868e-04 -4.009e-04 -4.163e-04
  29  8.338e+01  8.338e+01  1.892e-02  7.847e-04  1.000e-09  1.000e-09  1.0000  1.267e-03  0.000e+00  1.765e-02  4.396e-04  4.312e-04  5.364e-04  5.281e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  8.338e+01  8.338e+01  2.703e-02  1.138e-03  1.000e-09  1.000e-09  1.0000  2.135e-03  0.000e+00  2.490e-02  5.154e-04  5.098e-04  1.994e-04  1.937e-04
  31  8.338e+01  8.338e+01  3.498e-02  2.324e-03  1.000e-09  1.000e-09  0.5000  1.994e-03  0.000e+00  3.299e-02  7.904e-04  7.711e-04  6.145e-04  4.194e-04
  32  8.338e+01  8.338e+01  1.708e-02  3.514e-04  1.000e-09  1.000e-09  1.0000  6.916e-04  0.000e+00  1.639e-02 -6.288e-04 -6.874e-04 -2.327e-04 -2.912e-04
  33  8.338e+01  8.338e+01  2.489e-02  1.169e-03  1.000e-09  1.000e-09  0.5000  7.540e-04  0.000e+00  2.414e-02  4.215e-04  4.022e-04  2.524e-04  6.393e-05
  34  8.338e+01  8.338e+01  1.555e-02  2.637e-05  1.000e-09  1.000e-09  1.0000  3.051e-04  0.000e+00  1.525e-02 -1.472e-04 -1.889e-04  5.485e-05  1.317e-05
  35  8.338e+01  8.338e+01  1.780e-02  6.596e-04  1.000e-08  1.000e-08  0.5000  2.404e-04  0.000e+00  1.756e-02  2.533e-04  2.372e-04  2.168e-04  1.642e-04
  36  8.338e+01  8.338e+01  4.537e-03  6.129e-05  2.000e-09  2.000e-09  1.0000  4.690e-05  0.000e+00  4.490e-03 -1.171e-04 -1.348e-04  9.840e-05  8.068e-05
  37  8.338e+01  8.338e+01  2.561e-03  1.354e-04  2.000e-08  2.000e-08  1.0000  6.808e-06  0.000e+00  2.554e-03  9.623e-05  8.865e-05  1.561e-04  1.485e-04
