*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.801e+00  5.049e+00  3.813e+00  4.058e+00  1.000e-09  1.000e-09  0.2500  3.623e+00  0.000e+00  1.897e-01  8.878e-01  2.028e-01  8.008e-01 -1.449e-01
   1  9.274e-01  5.185e+00  5.966e+00  3.783e+00  1.000e-09  1.000e-09  0.2500  5.827e+00  0.000e+00  1.389e-01  8.284e-01  8.740e-01  4.442e-01 -6.628e-01
   2  7.913e-01  2.709e+00  5.375e+00  1.392e+00  1.000e-09  1.000e-09  0.1250  5.254e+00  0.000e+00  1.210e-01  1.631e-01  1.361e-01  1.894e-01  3.469e-01
   3  6.558e-01  1.376e+00  4.036e+00  1.125e+00  1.000e-09  1.000e-09  0.2500  3.946e+00  0.000e+00  8.954e-02  2.457e-01  1.355e-01  3.054e-01  3.744e-01
   4  5.053e-01  9.590e-01  2.999e+00  8.667e-01  1.000e-09  1.000e-09  0.2500  2.933e+00  0.000e+00  6.664e-02  1.892e-01  1.505e-01  2.284e-01  3.073e-01
   5  6.334e-01  8.664e-01  1.666e+00  5.945e-01  1.000e-09  1.000e-09  0.5000  1.632e+00  0.000e+00  3.406e-02  2.220e-01 -1.280e-01  3.152e-01  5.832e-02
   6  5.218e-01  1.228e+00  1.630e+00  1.012e+00  1.000e-09  1.000e-09  0.1250  1.600e+00  0.000e+00  2.987e-02  1.186e-01  1.116e-01  1.205e-01  1.275e-01
   7  3.005e-01  1.264e+00  3.159e+00  6.961e-01  1.000e-09  1.000e-09  0.5000  3.143e+00  0.000e+00  1.595e-02  2.610e-01  2.213e-01  2.776e-02 -2.452e-01
   8  2.144e-01  6.753e-01  3.022e+00  2.377e-01  1.000e-09  1.000e-09  0.5000  3.014e+00  0.000e+00  8.060e-03  8.924e-02  8.614e-02  9.971e-02  1.071e-01
   9  2.582e-01  3.740e-01  1.518e+00  8.584e-02  1.000e-09  1.000e-09  0.5000  1.514e+00  0.000e+00  4.056e-03  3.226e-02 -4.385e-02  8.959e-02  7.080e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  1.754e-01  3.548e-01  2.112e+00  1.810e-01  1.000e-09  1.000e-09  1.0000  2.111e+00  0.000e+00  1.163e-03  9.030e-02  8.289e-02  3.983e-02  3.242e-02
  11  1.757e-01  2.641e-01  2.079e+00  2.081e-02  1.000e-09  1.000e-09  0.0156  2.078e+00  0.000e+00  1.145e-03  3.227e-04 -3.656e-04  3.446e-04  1.036e-03
  12  1.741e-01  2.127e-01  1.817e+00  2.008e-02  1.000e-09  1.000e-09  0.1250  1.816e+00  0.000e+00  1.002e-03  2.356e-03  1.657e-03  3.052e-03  7.226e-03
  13  1.760e-01  1.852e-01  8.676e-01  1.706e-02  1.000e-09  1.000e-09  0.5000  8.671e-01  0.000e+00  5.120e-04  6.434e-03 -1.907e-03  1.148e-02  8.179e-03
  14  1.742e-01  1.873e-01  7.511e-01  2.117e-02  1.000e-09  1.000e-09  0.1250  7.507e-01  0.000e+00  4.483e-04  2.480e-03  1.775e-03  2.734e-03  3.802e-03
  15  1.701e-01  1.898e-01  1.179e+00  1.761e-02  1.000e-09  1.000e-09  0.2500  1.179e+00  0.000e+00  3.392e-04  3.850e-03  4.082e-03  2.064e-03 -3.063e-03
  16  1.704e-01  1.796e-01  1.105e+00  9.867e-03  1.000e-09  1.000e-09  0.0625  1.105e+00  0.000e+00  3.180e-04  5.973e-04 -3.099e-04  6.361e-04  3.114e-04
  17  1.713e-01  1.769e-01  8.235e-01  1.044e-02  1.000e-09  1.000e-09  0.2500  8.232e-01  0.000e+00  2.404e-04  2.281e-03 -9.033e-04  2.753e-03  9.854e-04
  18  1.653e-01  1.727e-01  6.981e-01  1.231e-02  1.000e-09  1.000e-09  1.0000  6.981e-01  0.000e+00  1.145e-05  6.115e-03  6.018e-03  7.445e-03  7.348e-03
  19  1.653e-01  1.690e-01  6.926e-01  1.989e-03  1.000e-09  1.000e-09  0.0078  6.926e-01  0.000e+00  1.136e-05  1.548e-05  9.508e-07  1.570e-05  2.985e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.652e-01  1.668e-01  5.715e-01  1.790e-03  1.000e-09  1.000e-09  0.2500  5.715e-01  0.000e+00  9.950e-06  3.903e-04  6.030e-05  4.706e-04  3.815e-04
  21  1.652e-01  1.664e-01  5.626e-01  1.744e-03  1.000e-09  1.000e-09  0.0156  5.625e-01  0.000e+00  9.796e-06  2.704e-05 -1.168e-06  2.733e-05  1.778e-05
  22  1.655e-01  1.661e-01  2.960e-01  1.554e-03  1.000e-09  1.000e-09  0.5000  2.960e-01  0.000e+00  7.329e-06  5.760e-04 -2.945e-04  8.298e-04  2.132e-04
  23  1.655e-01  1.671e-01  2.937e-01  2.344e-03  1.000e-09  1.000e-09  0.0078  2.937e-01  0.000e+00  7.273e-06  1.824e-05  3.367e-06  1.834e-05  1.605e-05
  24  1.656e-01  1.671e-01  2.842e-01  2.273e-03  1.000e-09  1.000e-09  0.0312  2.842e-01  0.000e+00  7.064e-06  6.989e-05 -2.376e-05  7.147e-05  2.661e-05
  25  1.652e-01  1.663e-01  2.037e-01  2.229e-03  1.000e-09  1.000e-09  0.5000  2.037e-01  0.000e+00  6.438e-06  8.245e-04  3.754e-04  1.041e-03  8.079e-04
  26  1.652e-01  1.663e-01  2.173e-01  1.605e-03  1.000e-09  1.000e-09  0.0078  2.173e-01  0.000e+00  6.388e-06  1.249e-05  6.938e-06  1.193e-05 -6.557e-05
  27  1.651e-01  1.671e-01  4.069e-01  1.542e-03  1.000e-09  1.000e-09  0.0625  4.069e-01  0.000e+00  6.008e-06  9.319e-05  8.534e-05  3.620e-05 -8.266e-04
  28  1.650e-01  1.658e-01  3.592e-01  1.308e-03  1.000e-09  1.000e-09  0.2500  3.592e-01  0.000e+00  4.625e-06  2.837e-04  1.367e-04  3.123e-04  2.513e-04
  29  1.649e-01  1.660e-01  6.212e-01  1.016e-03  1.000e-09  1.000e-09  0.2500  6.212e-01  0.000e+00  3.531e-06  2.203e-04  9.985e-05  9.618e-05 -3.968e-04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  1.646e-01  1.651e-01  6.304e-01  8.387e-04  1.000e-08  1.000e-08  0.5000  6.304e-01  0.000e+00  5.207e-06  3.072e-04  3.074e-04  3.029e-04  2.987e-04
  31  1.646e-01  1.648e-01  6.255e-01  3.879e-04  2.000e-09  2.000e-09  0.0078  6.255e-01  0.000e+00  5.167e-06  3.016e-06 -1.697e-06  3.034e-06  6.427e-07
  32  1.646e-01  1.649e-01  6.157e-01  5.746e-04  2.000e-09  2.000e-09  0.0156  6.157e-01  0.000e+00  5.086e-06  8.899e-06 -6.942e-07  8.987e-06  4.954e-06
  33  1.645e-01  1.646e-01  2.984e-01  2.697e-04  2.000e-09  2.000e-09  0.5000  2.984e-01  0.000e+00  2.865e-06  9.233e-05  2.040e-05  1.380e-04  1.117e-04
  34  1.645e-01  1.647e-01  2.961e-01  3.083e-04  1.000e-09  1.000e-09  0.0078  2.961e-01  0.000e+00  2.844e-06  2.396e-06  3.850e-07  2.406e-06  1.643e-06
  35  1.645e-01  1.648e-01  5.550e-01  2.668e-04  1.000e-09  1.000e-09  0.1250  5.550e-01  0.000e+00  2.607e-06  3.061e-05  2.835e-05  1.626e-05 -8.644e-05
  36  1.645e-01  1.646e-01  5.539e-01  1.821e-04  1.000e-09  1.000e-09  0.0020  5.539e-01  0.000e+00  2.602e-06  3.551e-07  8.994e-08  3.556e-07  3.303e-07
  37  1.645e-01  1.645e-01  2.798e-01  1.352e-04  1.000e-09  1.000e-09  0.5000  2.798e-01  0.000e+00  1.589e-06  4.091e-05  1.603e-05  5.610e-05  4.641e-05
  38  1.645e-01  1.646e-01  2.777e-01  2.397e-04  1.000e-08  1.000e-08  0.0078  2.777e-01  0.000e+00  1.577e-06  1.863e-06 -6.393e-08  1.871e-06  9.093e-07
  39  1.645e-01  1.646e-01  2.526e-01  2.049e-04  1.000e-08  1.000e-08  0.2500  2.526e-01  0.000e+00  1.506e-06  4.283e-05  6.338e-06  4.510e-05  1.544e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  1.645e-01  1.646e-01  2.516e-01  1.592e-04  1.000e-07  1.000e-07  0.0039  2.516e-01  0.000e+00  1.500e-06  6.204e-07  1.099e-07  6.215e-07  3.955e-07
  41  1.644e-01  1.645e-01  2.830e-01  1.540e-04  1.000e-07  1.000e-07  0.5000  2.830e-01  0.000e+00  1.249e-06  5.095e-05  4.225e-05  4.651e-05  3.335e-05
  42  1.644e-01  1.645e-01  2.786e-01  1.055e-04  1.000e-06  1.000e-06  0.0156  2.786e-01  0.000e+00  1.230e-06  1.635e-06  1.914e-07  1.651e-06  1.246e-06
  43  1.644e-01  1.645e-01  3.538e-01  9.343e-05  1.000e-06  1.000e-06  0.5000  3.538e-01  0.000e+00  1.228e-06  3.296e-05  3.371e-05  2.556e-05  1.891e-05
  44  1.644e-01  1.644e-01  3.096e-01  5.419e-05  1.000e-05  1.000e-05  0.1250  3.096e-01  0.000e+00  1.078e-06  6.059e-06  1.855e-06  6.603e-06  6.208e-06
  45  1.644e-01  1.644e-01  1.309e-01  4.367e-05  1.000e-05  1.000e-05  1.0000  1.309e-01  0.000e+00  1.689e-07  4.833e-06  4.627e-06  1.362e-05  1.342e-05
  46  1.644e-01  1.644e-01  9.834e-02  7.319e-06  1.000e-04  1.000e-04  0.2500  9.834e-02  0.000e+00  1.428e-07  1.296e-06 -1.721e-07  1.496e-06  6.297e-07
  47  1.644e-01  1.644e-01  6.146e-03  9.709e-06  1.000e-03  1.000e-03  1.0000  6.145e-03  0.000e+00  1.263e-07  4.289e-06  4.324e-06  1.003e-05  1.007e-05
  48  1.644e-01  1.644e-01  4.715e-05  3.688e-06  1.000e-02  1.000e-02  1.0000  4.715e-05  0.000e+00  3.224e-09  2.879e-06  2.877e-06  6.961e-06  6.958e-06
*** SOLVE (HybridShoot: 36) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.774e+00  4.720e+00  3.459e+00  4.058e+00  1.000e-09  1.000e-09  0.1250  3.240e+00  0.000e+00  2.193e-01  4.756e-01  2.301e-01  4.698e-01  1.838e-01
   1  1.063e+00  3.153e+00  2.865e+00  3.521e+00  1.000e-09  1.000e-09  0.2500  2.704e+00  0.000e+00  1.606e-01  7.706e-01  7.110e-01  8.790e-01  1.145e+00
   2  1.041e+00  2.102e+00  2.537e+00  1.691e+00  1.000e-09  1.000e-09  0.1250  2.398e+00  0.000e+00  1.394e-01  1.981e-01  2.215e-02  2.152e-01  1.590e-01
   3  7.880e-01  1.712e+00  1.980e+00  1.670e+00  1.000e-09  1.000e-09  0.2500  1.878e+00  0.000e+00  1.020e-01  3.650e-01  2.529e-01  4.301e-01  5.133e-01
   4  6.044e-01  1.219e+00  1.508e+00  1.140e+00  1.000e-09  1.000e-09  0.2500  1.432e+00  0.000e+00  7.578e-02  2.491e-01  1.835e-01  2.971e-01  3.756e-01
   5  3.939e-01  8.941e-01  1.356e+00  7.858e-01  1.000e-09  1.000e-09  0.5000  1.318e+00  0.000e+00  3.783e-02  2.938e-01  2.105e-01  3.218e-01  2.666e-01
   6  3.180e-01  5.292e-01  1.015e+00  3.956e-01  1.000e-09  1.000e-09  0.2500  9.861e-01  0.000e+00  2.894e-02  8.651e-02  7.588e-02  1.043e-01  1.468e-01
   7  2.281e-01  3.161e-01  4.986e-01  2.509e-01  1.000e-09  1.000e-09  0.5000  4.830e-01  0.000e+00  1.562e-02  9.406e-02  8.988e-02  1.396e-01  1.810e-01
   8  2.484e-01  2.734e-01  1.700e-01  1.019e-01  1.000e-09  1.000e-09  1.0000  1.676e-01  0.000e+00  2.481e-03  5.127e-02 -2.023e-02  9.954e-02  2.803e-02
   9  2.031e-01  3.767e-01  2.554e-01  1.613e-01  1.000e-09  1.000e-09  0.2500  2.536e-01  0.000e+00  1.886e-03  3.529e-02  4.526e-02  2.078e-02 -1.278e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  2.062e-01  2.875e-01  2.393e-01  7.007e-02  1.000e-09  1.000e-09  0.0625  2.375e-01  0.000e+00  1.769e-03  4.244e-03 -3.081e-03  4.587e-03  2.412e-03
  11  2.015e-01  2.432e-01  1.858e-01  7.462e-02  1.000e-09  1.000e-09  0.5000  1.849e-01  0.000e+00  9.320e-04  2.805e-02  4.669e-03  3.405e-02  1.667e-02
  12  1.770e-01  2.300e-01  2.068e-01  6.649e-02  1.000e-09  1.000e-09  1.0000  2.066e-01  0.000e+00  1.609e-04  3.334e-02  2.456e-02  2.796e-02  1.918e-02
  13  1.770e-01  2.026e-01  1.993e-01  2.342e-02  1.000e-09  1.000e-09  0.0312  1.991e-01  0.000e+00  1.559e-04  7.206e-04 -5.507e-05  7.506e-04  9.043e-04
  14  1.768e-01  1.900e-01  1.699e-01  2.155e-02  1.000e-09  1.000e-09  0.1250  1.697e-01  0.000e+00  1.367e-04  2.526e-03  2.563e-04  2.812e-03  2.543e-03
  15  1.772e-01  1.906e-01  1.489e-01  2.132e-02  1.000e-09  1.000e-09  0.1250  1.488e-01  0.000e+00  1.200e-04  2.499e-03 -4.687e-04  2.735e-03  1.419e-03
  16  1.693e-01  1.770e-01  7.191e-02  2.206e-02  1.000e-09  1.000e-09  1.0000  7.189e-02  0.000e+00  2.486e-05  1.107e-02  7.894e-03  1.924e-02  1.607e-02
  17  1.688e-01  1.752e-01  6.815e-02  9.554e-03  1.000e-09  1.000e-09  0.0625  6.813e-02  0.000e+00  2.337e-05  5.785e-04  5.765e-04  6.007e-04  9.331e-04
  18  1.680e-01  1.709e-01  3.415e-02  8.233e-03  1.000e-09  1.000e-09  0.5000  3.413e-02  0.000e+00  2.216e-05  3.086e-03  7.828e-04  4.551e-03  3.713e-03
  19  1.654e-01  1.672e-01  1.292e-02  6.666e-03  1.000e-09  1.000e-09  0.5000  1.291e-02  0.000e+00  1.171e-05  2.495e-03  2.586e-03  3.966e-03  5.528e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  1.654e-01  1.665e-01  1.260e-02  1.677e-03  1.000e-09  1.000e-09  0.0312  1.259e-02  0.000e+00  1.134e-05  5.156e-05  1.036e-05  5.248e-05  3.991e-05
  21  1.652e-01  1.674e-01  2.718e-02  1.427e-03  1.000e-09  1.000e-09  0.1250  2.717e-02  0.000e+00  9.950e-06  1.670e-04  1.520e-04  2.324e-05 -9.978e-04
  22  1.648e-01  1.662e-01  3.565e-02  1.064e-03  1.000e-09  1.000e-09  1.0000  3.565e-02  0.000e+00  7.584e-07  5.188e-04  4.128e-04  1.849e-04  7.900e-05
  23  1.648e-01  1.662e-01  3.565e-02  2.158e-03  1.000e-09  1.000e-09  0.0020  3.565e-02  0.000e+00  7.584e-07  4.211e-06 -5.352e-05  4.217e-06 -5.022e-05
  24  1.648e-01  1.662e-01  3.565e-02  2.146e-03  1.000e-08  1.000e-08  0.0020  3.565e-02  0.000e+00  7.584e-07  4.187e-06 -5.278e-05  4.194e-06 -4.949e-05
  25  1.648e-01  1.662e-01  3.565e-02  2.034e-03  1.000e-07  1.000e-07  0.0020  3.565e-02  0.000e+00  7.584e-07  3.969e-06 -4.624e-05  3.975e-06 -4.296e-05
